# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
73200 14.9606 1.26307e-11 16067.6
73300 3.81088 0.00167431 16034
73400 18.0168 7.49961e-14 16044.6
73500 5.25289 0.000149057 16089.6
73600 0.80729 0.258168 16160.2
73700 9.65435 9.26747e-08 16161.5
73800 -1.72947 18.1925 16077.7
73900 -7.25624 193221 15960.2
74000 -2.34474 51.0629 15923.9
74100 11.4075 4.89597e-09 15946.5
74200 2.78238 0.00939896 16073.5
74300 -0.712508 3.30408 16171.3
74400 4.46101 0.000562635 16199.3
74500 1.61146 0.0670008 16162.5
74600 0.84699 0.241536 16090.7
74700 14.524 2.62742e-11 16003.6
74800 0.565192 0.387495 15937.2
74900 8.50721 6.34795e-07 15964.1
75000 -0.904074 4.55621 16048.6
75100 -5.2616 6807.52 16138.8
75200 7.85571 1.89339e-06 16148.7
75300 2.14706 0.0272836 16135.5
75400 16.2305 1.50077e-12 16100.2
75500 6.04817 3.92649e-05 16032.7
75600 5.58049 8.60406e-05 16002.9
75700 8.49294 6.50173e-07 15992.6
75800 1.77729 0.0507312 16027.4
75900 0.350807 0.555191 16074.5
76000 0.523019 0.4159 16120.3
76100 2.01862 0.033843 16206.7
76200 17.4972 1.79305e-13 16145.2
76300 7.0656 7.1256e-06 15952.9
76400 4.6789 0.000390388 15811.9
76500 10.6419 1.76819e-08 15888.3
76600 2.49834 0.0151357 16033.3
76700 5.32853 0.000131296 16077.3
76800 17.7604 1.15308e-13 16094.5
76900 -1.13573 6.71984 16051.7
77000 6.1995 3.04623e-05 15999
77100 2.69508 0.0108813 15971.5
77200 3.48942 0.00287089 15986.6
77300 8.23013 1.01038e-06 15983.9
77400 6.86646 9.95168e-06 16037.2
77500 10.2326 3.51333e-08 16010.6
77600 15.5178 4.96034e-12 15973.2
77700 4.18008 0.000901318 15904.7
77800 8.34573 8.32274e-07 15817.5
77900 3.83951 0.0015958 15803.6
78000 0.570083 0.38433 15892.8
78100 9.70801 8.4698e-08 15994.7
78200 3.23775 0.00437874 16058.4
78300 1.19312 0.135154 16012.7
78400 4.97569 0.000237296 15943.6
78500 7.17955 5.88593e-06 15868.4
78600 3.06558 0.00584482 15834.2
78700 -0.419081 2.01973 15830.2
78800 14.2325 4.28401e-11 15886.8
78900 10.3345 2.96131e-08 15979
79000 6.01128 4.17713e-05 16072
79100 0.0431873 0.93012 16063.4
79200 16.3041 1.32653e-12 15954.9
79300 -5.27232 6931.03 15860.2
79400 3.62009 0.00230581 15894.7
79500 8.13845 1.17833e-06 15945.7
79600 -1.28941 8.69587 16026.9
79700 10.3475 2.89743e-08 16072.7
79800 4.5646 0.000472889 15976.1
79900 22.4397 4.49805e-17 15884.5
80000 -0.187561 1.36973 15863.6
80100 3.90483 0.00143018 15917.3
80200 10.5741 1.98112e-08 15984.8
80300 3.97028 0.00128149 15983.7
80400 -0.0801664 1.14393 15972.1
80500 0.471752 0.453249 15951.8
80600 2.98239 0.00672013 15921.2
80700 1.60558 0.0676642 15944.6
80800 2.29421 0.0213158 15966.5
80900 4.45853 0.000564977 16049.9
81000 1.32495 0.108342 16053
81100 1.26558 0.119687 15974.5
81200 8.18654 1.08702e-06 15940.9
81300 28.6999 1.23759e-21 15897
81400 19.2594 9.32855e-15 15904.9
81500 11.9191 2.07559e-09 15919.5
81600 0.0690118 0.890689 15919.9
81700 3.1902 0.00474229 15958.9
81800 -0.944885 4.87903 15960.6
81900 1.0174 0.181485 16020.5
82000 12.7613 5.05386e-10 16081
82100 11.561 3.78445e-09 16080.1
82200 0.426797 0.488748 16032.2
82300 8.70849 4.52905e-07 16027.4
82400 5.70034 7.03707e-05 16066.6
82500 5.02548 0.000218283 16086.8
82600 7.33373 4.5446e-06 16054.9
82700 4.40907 0.000613852 15968.3
82800 1.77678 0.0507739 15886.4
82900 -2.6051 79.026 15904
83000 -0.980906 5.18291 15962.2
83100 3.20407 0.00463329 16021.1
83200 4.93119 0.000255684 16022.8
83300 -0.12386 1.23092 16033.6
83400 0.649838 0.336204 16032.8
83500 -2.96995 145.734 16055.4
83600 0.680247 0.319485 16087.7
83700 2.08436 0.0303092 16072.5
83800 10.4866 2.29454e-08 16007.9
83900 2.78124 0.00941697 15906
84000 -1.76803 19.408 15832.4
84100 23.8361 4.32263e-18 15863.7
84200 0.723164 0.297294 15952.3
84300 0.342654 0.562836 16021.2
84400 6.39699 2.18723e-05 16010.8
84500 10.4056 2.62849e-08 16005.5
84600 17.2088 2.90824e-13 15965.5
84700 16.7854 5.91745e-13 15912.4
84800 12.8314 4.49304e-10 15918.1
84900 6.87586 9.79598e-06 15915.1
85000 2.14807 0.0272373 15927.4
85100 14.2183 4.38699e-11 15918.1
85200 10.6607 1.71332e-08 15907.5
85300 22.5834 3.53467e-17 15934.8
85400 5.94736 4.64989e-05 15998
85500 20.2682 1.71754e-15 16078.5
85600 -0.690926 3.18661 16063
85700 0.465932 0.457695 15997.5
85800 0.838164 0.245138 15920.7
85900 21.4696 2.28956e-16 15879.8
86000 15.5201 4.94145e-12 15853.2
86100 5.08908 0.000196194 15893.2
86200 -1.05858 5.90414 16008.5
86300 0.815615 0.254588 16073.3
86400 6.55606 1.67499e-05 16073.4
86500 -0.972602 5.11122 15987.5
86600 -0.636935 2.9107 15919.4
86700 -0.0425285 1.07394 15907.2
86800 2.35851 0.0191366 15914.4
86900 2.98595 0.00668013 15885.9
87000 14.7339 1.84739e-11 15909.1
87100 -0.366755 1.85002 15934.5
87200 -1.69758 17.2449 16025.6
87300 -2.34669 51.23 16002
87400 7.33231 4.55542e-06 15885.3
87500 1.86853 0.043532 15881.8
87600 5.78724 6.08263e-05 15998.9
87700 2.89516 0.00777902 16087.1
87800 4.37195 0.000653286 16076.1
87900 2.27192 0.0221281 16005.2
88000 5.73808 6.60539e-05 15860
88100 5.60415 8.26931e-05 15706.6
88200 -3.02074 158.694 15808.8
88300 6.16569 3.224e-05 15979.5
88400 4.22276 0.000839042 16086.6
88500 5.38522 0.000119385 16070.8
88600 3.09947 0.00552185 15941.3
88700 -0.840895 4.09806 15866
88800 15.325 6.85415e-12 15852.3
88900 1.53944 0.0756039 15902.1
89000 1.98437 0.0358441 15974.7
89100 4.59691 0.000447948 15981.7
89200 6.55433 1.67988e-05 15971.6
89300 7.54712 3.1772e-06 15977.4
89400 4.78371 0.000327448 15994.3
89500 5.33878 0.000129058 15950.5
89600 18.6223 2.71599e-14 15909.2
89700 -6.10095 27825.5 15921.9
89800 3.5441 0.00261926 15881.4
89900 0.128827 0.805659 15862.5
90000 1.03394 0.176519 15925.1
90100 5.54035 9.20328e-05 16020.4
90200 2.27351 0.0220692 16071.1
90300 -0.494929 2.29376 16071
90400 9.63589 9.5589e-08 16067.2
90500 2.28248 0.0217396 15993.2
90600 7.52777 3.28202e-06 15919.7
90700 18.3921 3.99649e-14 15893.5
90800 -1.68211 16.8033 15896.5
90900 2.51918 0.0146156 15921.7
91000 0.638983 0.342382 15975
91100 0.994515 0.188587 16034.7
91200 4.66923 0.000396772 16071.1
91300 23.4517 8.23842e-18 16019.1
91400 5.9556 4.58608e-05 15928.1
91500 6.02277 4.09738e-05 15828.4
91600 10.4987 2.24818e-08 15877.3
91700 4.30687 0.000728637 16004.8
91800 2.98905 0.00664541 16120.5
91900 -0.073298 1.13083 16129.3
92000 12.2464 1.19863e-09 16003.2
92100 21.8406 1.22883e-16 15926.6
92200 18.9456 1.5792e-14 15905.9
92300 2.25765 0.022664 15892.1
92400 0.0745482 0.882455 15898.6
92500 3.85575 0.00155292 15955.2
92600 12.2157 1.26198e-09 15995.3
92700 11.2075 6.84687e-09 16024.6
92800 2.86894 0.0081287 15963.3
92900 20.8337 6.65252e-16 15880.9
93000 1.66464 0.0612826 15906.7
93100 3.56353 0.00253528 15954.9
93200 5.05989 0.000206038 15994.8
93300 3.86225 0.00153607 15997.1
93400 2.06622 0.0312458 15953
93500 13.4893 1.49018e-10 15855.2
93600 -4.06241 910.754 15809.3
93700 4.11592 0.00100374 15849.5
93800 -0.981323 5.18654 15913.7
93900 0.0358898 0.941575 15940.5
94000 -4.87373 3551.69 15907.2
94100 13.0066 3.34906e-10 15891.6
94200 9.42422 1.36335e-07 15931.2
94300 3.12997 0.00524644 15971.8
94400 0.141406 0.788839 15950.9
94500 1.90576 0.0408966 15900.1
94600 -3.0517 167.152 15878
94700 -0.771633 3.64857 15878.8
94800 -0.289195 1.62433 15909.8
94900 0.808873 0.257483 15885.5
95000 -2.88168 125.677 15886.4
95100 2.28975 0.0214758 15891.2
95200 4.41145 0.000611409 15944.7
95300 7.08555 6.89111e-06 16039.4
95400 11.6017 3.53476e-09 16127.6
95500 6.28611 2.63433e-05 16142.4
95600 3.10582 0.0054634 16014.3
95700 4.7236 0.000362187 15885.7
95800 6.92498 9.02121e-06 15841.2
95900 6.65464 1.41972e-05 15843.3
96000 21.3833 2.6463e-16 15889.5
96100 3.34659 0.00364809 15924.4
96200 -1.01636 5.50052 15974.5
96300 0.305623 0.598906 15989
96400 6.89598 9.47084e-06 15887.6
96500 2.16869 0.0263112 15803.6
96600 9.9676 5.47981e-08 15788.6
96700 2.01573 0.0340076 15874
96800 0.444174 0.474708 15971.6
96900 -1.96239 26.8887 16025
97000 -4.43226 1693.67 15966.7
97100 1.55341 0.0738529 15928.3
97200 0.75996 0.2795 15938.7
97300 1.64863 0.0629502 15972.8
97400 8.98379 2.85399e-07 15920.1
97500 2.17487 0.0260401 15855.9
97600 6.26734 2.7186e-05 15811.6
97700 2.37091 0.0187426 15810.3
97800 7.27197 5.04064e-06 15886.8
97900 2.87513 0.00804479 15981.2
98000 7.41409 3.97148e-06 16009.6
98100 9.01804 2.69464e-07 15984.7
98200 5.89151 5.10654e-05 15953
98300 -5.44297 9228.11 15902.1
98400 -3.0395 163.767 15875.1
98500 6.93914 8.8095e-06 15922.3
98600 -1.78417 19.9407 15978
98700 2.29777 0.021189 16033.6
98800 7.19233 5.76107e-06 16027.7
98900 11.0887 8.35711e-09 15977.9
99000 -0.0438978 1.07641 15977.2
99100 17.1909 2.99693e-13 15929.2
99200 3.86278 0.00153472 15831
99300 1.54823 0.0744972 15809.8
99400 16.7462 6.31968e-13 15884.4
99500 0.415765 0.497877 15989.5
99600 3.32489 0.00378333 16063
99700 1.63188 0.064744 16117.4
99800 16.4266 1.08012e-12 16078.9
99900 -1.35065 9.63666 16017.2
100000 14.4982 2.74364e-11 15888.7
100100 7.4186 3.94154e-06 15829.7
100200 5.2075 0.00016085 15863
100300 12.9562 3.64404e-10 15919.4
100400 3.41572 0.00324863 15974.2
100500 14.8989 1.40092e-11 15947.2
100600 7.79503 2.09625e-06 15889
100700 2.71675 0.0104929 15838.4
100800 14.4576 2.93694e-11 15803.8
100900 11.0076 9.57559e-09 15852.9
101000 16.9882 4.21106e-13 15879.7
101100 7.09521 6.78036e-06 15865.2
101200 30.0003 1.39711e-22 15873.6
101300 3.46064 0.00301284 15903.2
101400 0.134415 0.798143 15898.9
101500 2.66351 0.0114729 15856.9
101600 5.27884 0.000142708 15800.6
101700 18.5892 2.8712e-14 15817.2
101800 13.1346 2.7016e-10 15856
101900 9.46118 1.28139e-07 15910.7
102000 0.539333 0.404673 15952.4
102100 2.12051 0.0285262 15929.6
102200 5.06968 0.000202684 15864.9
102300 -2.40829 56.8065 15852.3
102400 23.7602 4.91014e-18 15840.9
102500 20.0731 2.38284e-15 15836.7
102600 3.52992 0.0026823 15864.8
102700 3.138 0.00517629 15969.2
102800 26.5727 4.38751e-20 16007
102900 3.62891 0.00227195 15941
103000 7.52755 3.2832e-06 15854.2
103100 -1.36141 9.81221 15840
103200 -3.19741 213.434 15839.1
103300 0.630879 0.347068 15882.3
103400 5.11429 0.000188072 15932.4
103500 1.59505 0.0688703 15968
103600 14.0441 5.87617e-11 15874
103700 4.41434 0.000608447 15799.7
103800 2.02443 0.0335148 15802.2
103900 3.96904 0.00128416 15900.6
104000 24.5467 1.31266e-18 15992.8
104100 -3.54383 381.612 15985.6
104200 -0.458276 2.15698 15887.8
104300 14.5053 2.71115e-11 15758.9
104400 9.92081 5.9272e-08 15772.1
104500 18.7788 2.08908e-14 15853
104600 9.08729 2.39914e-07 15882.4
104700 4.47641 0.000548285 15909.7
104800 -7.48677 284439 15875.7
104900 14.7494 1.80004e-11 15859.1
105000 1.37665 0.0993417 15876.4
105100 -0.538324 2.46695 15910.4
105200 3.81913 0.00165128 15916.8
