# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
71700 0.0462206 0.925399 16127.1
71800 -8.3738 1.25944e+06 16205.3
71900 -1.13791 6.74449 16254.5
72000 0.250806 0.656586 16193.4
72100 -4.8104 3193.72 16075.5
72200 3.53701 0.00265058 16018.9
72300 -0.980809 5.18207 15996
72400 4.65424 0.000406874 16082.5
72500 7.82822 1.98274e-06 16083.3
72600 2.15985 0.0267045 16071.6
72700 3.15256 0.00505142 16050.7
72800 -0.258172 1.54196 15998.2
72900 -7.59392 340447 16057.8
73000 -3.84339 630.737 16159.1
73100 -2.80981 111.405 16185.1
73200 -11.3465 1.84384e+08 16137.5
73300 -1.86229 22.7325 16054.5
73400 1.41723 0.0928055 16035.4
73500 0.267742 0.638196 16026.4
73600 -0.588505 2.68359 16060.8
73700 -1.20194 7.50916 16093.1
73800 2.47701 0.015687 16052.8
73900 -4.1442 1044.68 16005.6
74000 -2.69829 92.3982 15968.8
74100 4.18041 0.000900822 15971.3
74200 7.48317 3.53699e-06 15993
74300 3.34243 0.00367362 16057.5
74400 0.161486 0.762711 16119.5
74500 1.07507 0.164752 16165.9
74600 8.30335 8.93599e-07 16196.4
74700 -4.78876 3079.9 16151.8
74800 19.0076 1.42325e-14 16102.8
74900 -3.58118 406.285 16132.3
75000 10.0594 4.69759e-08 16152.4
75100 -0.129251 1.2421 16051.9
75200 1.49154 0.0819295 15935.7
75300 -4.72525 2768.68 15954.2
75400 0.358659 0.547927 16043.8
75500 -1.31534 9.08242 16104.2
75600 6.25983 2.75304e-05 16113.4
75700 2.65414 0.0116548 16069.3
75800 9.28478 1.72259e-07 15957
75900 -5.99672 23362.1 15913.9
76000 4.68946 0.000383532 15967.1
76100 3.97931 0.00126222 16021.2
76200 14.0051 6.27301e-11 16056.6
76300 -8.71997 2.25092e+06 16075.3
76400 -1.4166 10.7639 16038.5
76500 -2.43184 59.0958 16070
76600 -1.88496 23.6135 16160.6
76700 4.62931 0.000424253 16189.4
76800 -0.0678925 1.12062 16135.3
76900 5.98482 4.36675e-05 16105.1
77000 9.61596 9.88389e-08 16087.8
77100 15.4768 5.31405e-12 16008.5
77200 0.81827 0.253457 15933.8
77300 8.09382 1.26993e-06 15880
77400 4.79108 0.000323425 15923.5
77500 0.639421 0.342131 16009.9
77600 0.68685 0.315966 16058.9
77700 10.6826 1.65144e-08 16055
77800 -2.80511 110.53 16089.5
77900 12.0614 1.63486e-09 16162.4
78000 0.0606762 0.90323 16209.1
78100 -0.654726 2.99887 16193.3
78200 7.53011 3.26914e-06 16095.5
78300 3.34458 0.00366041 16042.2
78400 1.60739 0.0674595 16077.5
78500 1.16269 0.142232 16093.7
78600 -4.15439 1062.69 16102.6
78700 -2.79407 108.502 16149.2
78800 4.75556 0.000343284 16131.7
78900 -0.570574 2.60408 16058.6
79000 -1.1803 7.24154 15984.6
79100 -2.15339 37.043 15994.7
79200 -3.61933 433.138 16013.2
79300 1.44265 0.0889306 16013.6
79400 2.39734 0.0179297 16012.1
79500 -3.73507 525.946 15922.6
79600 8.4824 6.61773e-07 15840.8
79700 -5.6522 13108.1 15866.9
79800 4.35547 0.000671596 16015
79900 4.69926 0.000377283 16146.6
80000 7.45755 3.6923e-06 16178.4
80100 0.897437 0.221938 16146.3
80200 -2.69343 91.647 16095.9
80300 -1.09159 6.24026 16042.5
80400 -2.40824 56.8024 15976.1
80500 -0.0496405 1.08683 15914.5
80600 -2.90763 131.269 15944.5
80700 3.88933 0.00146785 15984.6
80800 9.36137 1.51494e-07 15976.6
80900 11.6516 3.25085e-09 16029.4
81000 0.581098 0.377293 16071
81100 3.07513 0.00575199 16082.1
81200 -1.79294 20.236 16102.2
81300 -3.54265 380.858 16107.9
81400 -1.37467 10.0328 16090.4
81500 2.5739 0.0133339 16003.6
81600 0.374575 0.533492 15915
81700 2.9476 0.00712391 15906.7
81800 1.59915 0.0683984 15925.8
81900 7.15876 6.09476e-06 15996.9
82000 4.70845 0.000371511 16075.9
82100 6.69986 1.31602e-05 16098.8
82200 5.71831 6.82809e-05 16071.8
82300 3.48692 0.00288295 15994.4
82400 6.17072 3.19692e-05 15925.8
82500 5.82733 5.68705e-05 15901
82600 4.99901 0.000228193 15925.1
82700 1.53762 0.0758352 15973.3
82800 4.36457 0.000661427 15992.4
82900 -0.382448 1.89936 16020.6
83000 -3.77299 560.483 16045.1
83100 1.47259 0.0845744 16016.8
83200 -1.23213 7.89928 16023.4
83300 4.36562 0.000660266 16031.2
83400 -4.424 1670.36 16067.4
83500 6.55301 1.68359e-05 16027.3
83600 -6.55345 59440.5 15997.1
83700 -1.15195 6.90519 16049.5
83800 -0.494448 2.29191 16107.2
83900 0.445081 0.473986 16130.5
84000 -6.28757 38053.6 16062.4
84100 -3.04583 165.514 16028.8
84200 3.03611 0.00614106 16011.5
84300 17.0994 3.49439e-13 16004
84400 -6.83129 94729.5 15987.7
84500 10.329 2.9888e-08 15949.2
84600 3.67384 0.002107 15976
84700 -1.77661 19.6895 16025.2
84800 -4.2634 1275.92 16071.7
84900 -1.19199 7.38496 16110.3
85000 7.35457 4.38845e-06 16157.9
85100 0.514126 0.422151 16068.7
85200 0.446575 0.4728 16011.7
85300 -4.02983 862.31 16040
85400 -1.10293 6.36011 16041.5
85500 -1.12791 6.63229 16001.6
85600 -3.83238 619.199 15934.7
85700 2.3468 0.0195162 15937
85800 3.78782 0.00174034 15991
85900 -1.96784 27.1356 16007.7
86000 1.97711 0.0362831 16061.8
86100 0.150559 0.77682 16066.5
86200 0.116243 0.822847 16036
86300 -3.49655 352.518 15967.9
86400 30.1145 1.15361e-22 15894.6
86500 2.7409 0.0100763 15916.2
86600 -4.89984 3710.66 15978.8
86700 -2.73789 98.7433 16080.8
86800 -1.70673 17.5116 16172.4
86900 -4.78509 3061.01 16253.8
87000 0.577457 0.379605 16264.3
87100 -1.49905 12.3605 16167.4
87200 4.79171 0.000323084 16055.2
87300 3.59023 0.00242424 16038.7
87400 -2.15972 37.4387 16043
87500 2.20787 0.0246377 16060.5
87600 -5.81226 17145.1 16050.9
87700 0.518925 0.418766 16084.4
87800 -1.02356 5.56734 16160.8
87900 5.38088 0.000120258 16175.8
88000 16.4312 1.07193e-12 16157.2
88100 1.8466 0.0451626 16063.9
88200 -7.51391 297687 16035.5
88300 1.01243 0.183005 16016.6
88400 -0.0199714 1.03407 16028.9
88500 20.4025 1.37131e-15 16066.7
88600 8.79292 3.93099e-07 16073
88700 4.43962 0.000583192 16036.2
88800 6.99292 8.04945e-06 16057.3
88900 6.94981 8.65312e-06 16177.3
89000 1.97857 0.0361945 16259.5
89100 0.0208531 0.965626 16248.8
89200 -0.774744 3.66766 16202.3
89300 11.2875 5.98714e-09 16186.6
89400 -10.5384 4.75363e+07 16137.5
89500 -13.6645 9.00206e+09 16023.6
89600 0.238237 0.670576 15930.5
89700 -7.88148 551479 15900.3
89800 1.44542 0.088519 15883.3
89900 8.55252 5.88333e-07 15911.4
90000 1.49153 0.0819307 16080.1
90100 -6.04316 25254.9 16251.6
90200 -2.38714 54.8267 16313.2
90300 -4.97961 4241.98 16246.5
90400 5.56131 8.8854e-05 16180.9
90500 4.91561 0.000262455 16154.5
90600 -2.43401 59.3112 16043
90700 0.12948 0.804778 15947.1
90800 -1.30319 8.89919 15955.2
90900 0.351111 0.554908 16044.6
91000 -1.33736 9.42415 16084.3
91100 -8.30396 1.12021e+06 16003.6
91200 3.82761 0.00162797 15909.7
91300 1.12449 0.151645 15886.2
91400 0.735792 0.291063 15975.8
91500 13.3461 1.89495e-10 16127.9
91600 -5.01131 4473.63 16186.2
91700 9.68229 8.84311e-08 16183.7
91800 3.54127 0.00263175 16133.1
91900 -1.40731 10.5975 16072.4
92000 -3.10142 181.693 16014.9
92100 11.1676 7.3207e-09 16014.6
92200 -3.97242 783.145 16067.1
92300 -6.54203 58312.7 16129.2
92400 4.81793 0.000309184 16123.2
92500 1.781 0.050416 16143.9
92600 2.89073 0.00783703 16142.8
92700 -0.225892 1.46069 16041.2
92800 -6.15317 30372.8 15952.4
92900 -1.19803 7.46012 15968.7
93000 -1.99486 28.394 15976.4
93100 0.491722 0.438317 16007.5
93200 -0.93971 4.83686 16001.1
93300 -1.48609 12.0946 16117.1
93400 -8.56042 1.72237e+06 16182.3
93500 -0.608158 2.77353 16125.8
93600 -1.44696 11.3264 16047.1
93700 -7.02958 132111 15983.3
93800 4.68939 0.000383578 15951
93900 16.2624 1.4227e-12 15953.9
94000 3.17125 0.00489545 15955.5
94100 10.1584 3.97905e-08 16001.1
94200 -1.73796 18.4535 16113.5
94300 1.53231 0.0765131 16218.7
94400 4.5403 0.000492569 16245.6
94500 0.541565 0.403161 16172.7
94600 0.201864 0.712763 16114.3
94700 2.21584 0.0243106 16033
94800 -2.29236 46.7679 15965.5
94900 0.423933 0.491102 15985
95000 -4.14494 1045.98 16062.3
95100 0.650653 0.335745 16113.1
95200 13.9749 6.59987e-11 16179.3
95300 -7.04034 134515 16150.5
95400 -2.43234 59.1453 16079.5
95500 -4.22578 1197.89 16041.6
95600 3.94686 0.00133284 15984.5
95700 4.65377 0.000407196 15927.4
95800 -5.60668 12144.5 15922.3
95900 -2.52455 69.0385 15964.7
96000 0.40332 0.50838 15972.4
96100 -3.05975 169.427 16065
96200 -2.33739 50.4372 16189.1
96300 0.691554 0.313483 16215.2
96400 4.33361 0.000696676 16157.3
96500 -2.46562 62.541 16129.5
96600 -7.27319 198794 16070
96700 2.40864 0.0175932 15961.4
96800 -6.14614 30016.9 15934.5
96900 3.32423 0.00378752 15974.7
97000 2.37225 0.0187005 16053.6
97100 -2.82335 113.964 16170
97200 -0.913624 4.62978 16182.9
97300 -1.5554 13.5858 16174.9
97400 2.29336 0.0213463 16100.9
97500 3.68268 0.00207601 16032.9
97600 1.81597 0.0475441 16035.3
97700 4.51797 0.000511369 16060.7
97800 2.66147 0.0115124 16090.8
97900 -1.47414 11.8546 16111.7
98000 1.42279 0.091944 16071.4
98100 -3.96086 768.108 16093.3
98200 -0.151605 1.28956 16166.2
98300 -2.72551 96.7135 16153.1
98400 -0.708775 3.28346 16052.8
98500 -1.64738 15.8521 16010.8
98600 0.884778 0.226701 16102.1
98700 0.45214 0.468407 16141.4
98800 -3.62652 438.394 16149.9
98900 5.77799 6.17768e-05 16067.6
99000 1.57716 0.0709687 16024.5
99100 -1.81315 20.9341 16047
99200 -0.126532 1.23645 16036.7
99300 -5.0728 4959.7 16033.6
99400 -1.89548 24.0342 16091.1
99500 12.4081 9.13925e-10 16138.7
99600 2.47329 0.0157852 16081.7
99700 9.43713 1.33415e-07 16025.4
99800 -14.2163 2.27173e+10 16057.8
99900 10.1653 3.93321e-08 16101.6
100000 -0.883107 4.39875 16110.5
100100 1.40478 0.0947637 16136.1
100200 -1.4824 12.0201 16133.4
100300 2.50474 0.014974 16096.3
100400 0.202613 0.711868 16078.6
100500 0.201847 0.712783 16077.4
100600 1.57833 0.0708289 16031.1
100700 4.17671 0.000906432 16013.5
100800 8.89378 3.31911e-07 16073
100900 2.2039 0.0248024 16144.7
101000 -0.837641 4.07575 16196.6
101100 -0.410078 1.98946 16180.6
101200 -2.9299 136.266 16090.8
101300 -3.07267 173.138 15996.7
101400 -3.13401 191.9 15917.4
101500 -2.09278 33.4624 15969.2
101600 2.01979 0.0337766 16035.5
101700 -0.412201 1.99656 16108.9
101800 -0.0973638 1.17741 16190.5
101900 0.623351 0.351479 16189.2
102000 -4.25951 1267.61 16048.4
102100 -0.588054 2.68156 15927.4
102200 -0.0919226 1.16671 15972.7
102300 -5.98879 23053.7 16039
102400 -0.761661 3.58804 16074
102500 -2.9635 144.165 16097.5
102600 1.91032 0.0405845 16120.6
102700 -3.69407 490.987 16106.8
102800 -10.1774 2.59445e+07 16147.1
102900 1.37124 0.100247 16118.7
103000 3.07247 0.00577772 16046
103100 0.916072 0.215108 16036.1
103200 5.40101 0.000116266 16059.7
103300 1.84815 0.0450458 16060.4
103400 -2.78874 107.535 16046.8
103500 -3.58191 406.782 16041.7
103600 -1.90537 24.4361 16048.6
103700 1.03612 0.175873 16068
103800 -3.34204 272.032 16060.5
103900 -0.451236 2.13166 16069.5
104000 3.74924 0.00185669 16137.3
104100 -2.59683 77.9374 16145
104200 -0.433265 2.06836 16111.4
104300 -0.62637 2.85957 16018
104400 4.63208 0.000422285 15957
104500 1.10352 0.157075 16024.7
104600 -1.92859 25.4066 16090.1
104700 10.4819 2.3126e-08 16109.4
104800 -5.03715 4671.81 16154.2
104900 0.935841 0.208092 16125.1
105000 0.254501 0.65253 16012.3
105100 9.73315 8.12e-08 15951.5
105200 -0.111233 1.20512 15941.5
105300 -3.36698 283.655 16035.5
