# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
70000 -4.44573 1.14117e+06 59062.1
80000 -4.68277 1.16055e+06 58994.2
90000 -4.19328 69127.3 58982.2
100000 -4.21733 218318 58986.6
