# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
70000 -4.17048 998122 58835.5
80000 -4.20099 1.35022e+06 58811.1
90000 -4.16668 377052 58833.9
100000 -3.9969 1.2877e+09 58784.5
