# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
70000 -3.94818 369869 58138.3
80000 -3.71079 86406.8 58018.8
90000 -3.86038 576072 58090.5
100000 -4.11846 2.15172e+07 58148.1
