# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
60400 -2.76801 103.861 16160
60500 7.72604 2.35342e-06 16184.2
60600 6.18664 3.11266e-05 16131.8
60700 3.99308 0.0012334 16056.3
60800 -0.952393 4.94086 16037.8
60900 22.5981 3.44891e-17 16129.6
61000 1.49635 0.0812705 16222.7
61100 -0.869627 4.3004 16212.2
61200 1.32476 0.108375 16117
61300 5.19061 0.000165472 16048.6
61400 6.21741 2.95606e-05 16060.3
61500 0.74265 0.287734 16021.7
61600 -1.27768 8.52641 15994
61700 10.4743 2.3423e-08 16086.8
61800 2.1711 0.0262051 16156.6
61900 -0.773336 3.659 16200.7
62000 1.9648 0.0370405 16210.8
62100 -1.73436 18.3424 16180.7
62200 -2.19032 39.4103 16058.7
62300 2.2701 0.0221957 15935.9
62400 4.11621 0.00100325 15883.2
62500 -2.00534 28.8972 15973.2
62600 9.0107 2.72804e-07 16104.1
62700 -5.7892 16494.6 16133.1
62800 6.2586 2.75875e-05 16091.1
62900 -0.168254 1.32608 16014.3
63000 12.3723 9.7048e-10 16008.6
63100 1.4052 0.0946964 16057.6
63200 6.50853 1.81401e-05 16041.5
63300 -1.22161 7.76116 16032.9
63400 3.3424 0.00367381 16113.3
63500 9.27103 1.76281e-07 16153.4
63600 1.74893 0.0532027 16205.2
63700 -2.78566 106.982 16214.3
63800 9.33501 1.5834e-07 16200.7
63900 -3.55259 387.26 16125.6
64000 -2.16875 38.0103 16077.3
64100 -0.567863 2.59226 16084
64200 -6.2722 37084.8 16068.7
64300 -0.653245 2.99143 16008.9
64400 -0.252164 1.5265 16030.8
64500 16.221 1.52494e-12 16102.1
64600 28.6382 1.37258e-21 16082.6
64700 1.05629 0.170024 16101.4
64800 0.755974 0.281375 16147.9
64900 8.63476 5.1253e-07 16134.6
65000 -0.61256 2.79409 16051
65100 -1.35035 9.63179 16053.9
65200 -0.510491 2.35442 16109.8
65300 2.30557 0.0209136 16132.1
65400 2.28785 0.0215447 16150.9
65500 1.24831 0.123204 16201.9
65600 5.22655 0.00015579 16150.5
65700 2.51908 0.014618 16074.3
65800 -0.957921 4.98689 16042.3
65900 -6.80482 90615.8 16107.8
66000 3.33644 0.0037107 16126.6
66100 -1.08334 6.15456 16180.9
66200 3.26354 0.00419337 16253.7
66300 -9.07737 4.09937e+06 16260.4
66400 4.74252 0.000350874 16200.3
66500 -0.618282 2.82104 16155.4
66600 -2.41092 57.0576 16087.1
66700 3.6738 0.00210715 16072.4
66800 -5.54081 10874.1 16190.6
66900 5.41367 0.000113822 16276.9
67000 -3.27848 244.525 16270.5
67100 1.45586 0.086982 16229.6
67200 0.739067 0.289469 16198.8
67300 -1.48672 12.1075 16204.8
67400 -3.12573 189.252 16229
67500 -1.23881 7.98832 16199.1
67600 -1.58425 14.2593 16112.7
67700 9.97014 5.45646e-08 16020.8
67800 -4.36175 1504.76 16024.1
67900 -2.87987 125.296 16122.8
68000 -1.27621 8.50544 16258.6
68100 -0.0247692 1.04242 16350.3
68200 -1.15011 6.88398 16257.4
68300 7.57109 3.05199e-06 16083.8
68400 -0.709725 3.28869 15965.4
68500 -3.38163 290.714 15985.1
68600 -3.79107 577.739 16130.4
68700 2.05772 0.0316945 16216.7
68800 -3.27146 241.662 16307.3
68900 -1.22126 7.75658 16367.6
69000 0.643625 0.339727 16278
69100 -0.608068 2.77312 16145.2
69200 0.278931 0.62633 16128.6
69300 -2.02131 29.682 16145.7
69400 -0.897774 4.50831 16106
69500 -0.715504 3.32073 16112.5
69600 -1.78569 19.9916 16208.3
69700 10.0178 5.03721e-08 16210.6
69800 -3.57698 403.433 16184.5
69900 0.827986 0.249359 16181
70000 -0.637551 2.91371 16228.7
70100 -3.76212 550.359 16286.5
70200 -1.14536 6.82926 16269.2
70300 -3.06401 170.642 16191.8
70400 4.94154 0.000251284 16172
70500 -2.34276 50.8934 16229.9
70600 3.4384 0.00312739 16309.1
70700 -1.98095 27.7389 16316.7
70800 0.865215 0.234264 16229.1
70900 3.69451 0.0020352 16202.6
71000 -2.27761 45.6253 16269.1
71100 2.09481 0.0297826 16272.5
71200 1.92136 0.0398399 16161.9
71300 1.78201 0.0503309 16136.1
71400 6.48129 1.89881e-05 16194.4
71500 13.0211 3.26814e-10 16249.3
71600 5.24412 0.000151267 16274.7
71700 -3.50756 359.088 16218
71800 -1.29709 8.80866 16116.4
71900 7.54222 3.20344e-06 16048.7
72000 -1.98229 27.8014 16105.4
72100 4.74819 0.000347552 16184.8
72200 2.58272 0.013138 16213.4
72300 4.85611 0.000290004 16269.1
72400 0.580259 0.377825 16319.7
72500 1.51883 0.0782634 16311.4
72600 -6.32214 40325 16275
72700 -1.74949 18.8137 16210.8
72800 -1.29379 8.75996 16104.3
72900 -2.71632 95.2348 16113.4
73000 10.0275 4.95609e-08 16155.5
73100 4.3778 0.000646907 16181
73200 7.56046 3.10689e-06 16174.8
73300 18.4544 3.59944e-14 16141.7
73400 -1.3895 10.2855 16145
73500 12.735 5.28166e-10 16206.4
73600 3.61595 0.00232187 16250.4
73700 6.99259 8.054e-06 16193.9
73800 0.432916 0.483757 16129.3
73900 2.55858 0.0136809 16089.4
74000 -3.06916 172.12 16071.7
74100 2.23853 0.0234029 16166.4
74200 -2.65122 85.3836 16282.2
74300 3.35225 0.00361361 16291.5
74400 6.05861 3.85836e-05 16204.1
74500 1.10091 0.157763 16060.3
74600 -5.40713 8689.7 15989.5
74700 3.93336 0.00136336 16018.5
74800 3.16146 0.00497657 16078
74900 -0.836156 4.06562 16099.3
75000 6.63579 1.46533e-05 16069.2
75100 -2.39596 55.6441 16058.2
75200 4.67862 0.000390571 16086.1
75300 4.15921 0.000933427 16149
75400 -0.239816 1.49521 16182.2
75500 -0.765427 3.61078 16139.6
75600 7.61006 2.85888e-06 16030.4
75700 4.9924 0.000230738 15968.2
75800 -1.01631 5.5 16015.1
75900 -0.158656 1.3049 16101.3
76000 0.365441 0.541729 16169
76100 1.06038 0.168862 16192.7
76200 -2.31302 48.417 16115.7
76300 -0.14677 1.27914 16133.3
76400 -0.569704 2.60028 16178.7
76500 0.485517 0.442903 16223.5
76600 -0.280066 1.59964 16263.1
76700 6.34817 2.37389e-05 16286.9
76800 -4.58112 2174.08 16226.6
76900 -1.70141 17.3562 16207.3
77000 0.777776 0.27127 16197.3
77100 7.70522 2.43708e-06 16161.9
77200 -3.48154 343.75 16116.1
77300 -1.80754 20.7378 16123.6
77400 2.50198 0.0150435 16168.7
77500 13.7413 9.76492e-11 16182.5
77600 -0.12044 1.22388 16174.3
77700 2.2189 0.0241861 16220.9
77800 2.38191 0.0184001 16262.3
77900 13.4174 1.68118e-10 16215
78000 -0.354959 1.81377 16127.7
78100 3.85393 0.00155767 16062.3
78200 -5.34848 7875.52 16001.5
78300 -5.11778 5348.32 16054.6
78400 -2.348 51.3428 16150
78500 4.90396 0.000267634 16209.5
78600 -3.39416 296.887 16203.3
78700 -4.54004 2029.31 16186.4
78800 5.45115 0.000106887 16146.6
78900 2.55535 0.0137552 16064.9
79000 6.45685 1.97829e-05 16003.6
79100 -1.79215 20.2095 16071.9
79200 -2.14665 36.6269 16268.2
79300 -1.90792 24.5409 16421.2
79400 -3.4948 351.482 16372.4
79500 1.33722 0.106134 16258.5
79600 5.05809 0.000206662 16171
79700 2.16944 0.0262784 16112.6
79800 1.24951 0.122956 16036.8
79900 11.1356 7.72449e-09 15998.8
80000 1.06941 0.166322 16041.8
80100 -0.0809756 1.14549 16068.1
80200 15.7734 3.23086e-12 16124.7
80300 5.50677 9.73651e-05 16179.7
80400 3.07873 0.00571735 16208.5
80500 14.5969 2.32484e-11 16140.4
80600 2.61519 0.0124416 16111.7
80700 -4.11211 989.939 16107.5
80800 6.94892 8.66614e-06 16064.7
80900 17.9834 7.93197e-14 16019.5
81000 4.38687 0.000637145 15966.8
81100 -5.32752 7603.48 16007.3
81200 5.04233 0.000212198 16051.5
81300 0.538875 0.404984 16088.9
81400 -1.25083 8.15102 16153.8
81500 15.2126 8.27681e-12 16186.8
81600 3.53355 0.00266603 16213.9
81700 6.94356 8.74439e-06 16230.8
81800 14.4943 2.76148e-11 16160.7
81900 2.15803 0.0267861 16006.8
82000 -1.6239 15.2401 15919.2
82100 -3.35496 277.992 15926.7
82200 -0.647286 2.96168 15947.7
82300 0.652253 0.334845 15983.4
82400 -4.86388 3493.46 16005.7
82500 -11.0856 1.19032e+08 16085.3
82600 7.96084 1.58729e-06 16187
82700 6.18893 3.10075e-05 16163.1
82800 -0.580143 2.64621 16100.9
82900 3.32806 0.00376326 16043.6
83000 -3.38462 292.175 16065.5
83100 14.8861 1.43127e-11 16101.9
83200 0.343691 0.561858 16094.2
83300 -19.8094 2.69669e+14 16075.3
83400 3.38796 0.00340349 15999.6
83500 2.03031 0.0331857 15960.7
83600 9.50206 1.19646e-07 15993.8
83700 5.22205 0.000156971 16099.6
83800 -2.32174 49.1307 16166.5
83900 -2.53235 69.9477 16110.8
84000 -0.280028 1.59954 16038.4
84100 13.4409 1.61634e-10 16061.9
84200 -1.80241 20.5603 16064.4
84300 6.66728 1.38994e-05 16055.8
84400 4.17209 0.000913474 16038.6
84500 -1.99104 28.2124 16076.6
84600 2.81352 0.00892063 16115.3
84700 1.52753 0.0771292 16125.3
84800 -6.18292 31927.3 16128.8
84900 -0.386974 1.91383 16130.9
85000 -1.04063 5.72906 16146.9
85100 -2.31341 48.4488 16148.2
85200 1.81619 0.0475263 16145.7
85300 -4.4844 1848.47 16073
85400 -1.34595 9.56099 16003.2
85500 7.36941 4.28056e-06 15958.6
85600 0.0304082 0.950272 16014.8
85700 3.10145 0.00550351 16071.4
85800 10.3716 2.78277e-08 16108.5
85900 0.530997 0.410371 16081.2
86000 10.4739 2.34393e-08 16033.2
86100 14.2742 3.99457e-11 16030.3
86200 -0.823869 3.98268 16046.3
86300 0.251669 0.655636 16089
86400 2.00207 0.0347959 16128.4
86500 1.39783 0.0958752 16196.7
86600 3.18059 0.00481939 16189.3
86700 4.35419 0.000673037 16156.8
86800 -8.28867 1.09186e+06 15991.3
86900 3.20341 0.00463842 15863.5
87000 4.53152 0.000499872 15846.7
87100 10.3704 2.78816e-08 15951
87200 2.01428 0.0340904 16138.3
87300 -4.79156 3094.4 16233.4
87400 1.31967 0.109306 16192.8
87500 19.8076 3.71931e-15 16140.5
87600 3.91952 0.00139539 16080.8
87700 -2.94617 140.036 16034
87800 -0.153074 1.29274 16101.6
87900 0.00757434 0.987375 16194.1
88000 4.03879 0.00114237 16266.2
88100 5.85009 5.47395e-05 16245.2
88200 15.6949 3.68549e-12 16202.4
88300 -5.33195 7660.15 16110.2
88400 6.9369 8.84265e-06 16029.4
88500 -2.09602 33.6449 16011.9
88600 -0.815469 3.92696 15968.6
88700 2.22779 0.0238283 15917.7
88800 -2.71292 94.6932 15953.1
88900 3.06591 0.00584167 16050.9
89000 4.61515 0.000434449 16107.5
89100 0.676218 0.321652 16163.7
89200 -0.371172 1.86377 16210.4
89300 2.21067 0.0245225 16208.3
89400 -0.0790035 1.1417 16158.4
89500 0.477493 0.448905 16041.5
89600 3.23621 0.00439011 16007.3
89700 -0.467769 2.1916 15998.7
89800 -0.156902 1.30107 16021.4
89900 37.5214 4.63735e-28 16086.6
90000 -7.47878 280654 16199.4
90100 9.16742 2.09739e-07 16233.8
90200 5.90876 4.96094e-05 16197
90300 0.966288 0.197731 16130.3
90400 10.4603 2.39782e-08 16072.2
90500 -0.456699 2.15128 16077.6
90600 4.12432 0.000989693 16071
90700 -3.30085 253.872 16059.1
90800 -4.81088 3196.29 16075.5
90900 -0.456334 2.14997 16133.7
91000 3.35429 0.00360123 16190.1
91100 17.9973 7.74967e-14 16167
91200 2.47222 0.0158133 16161.5
91300 -0.135168 1.25449 16181.2
91400 10.0874 4.48243e-08 16187.5
91500 -3.23611 227.749 16184.5
91600 0.298916 0.605682 16175.4
91700 7.93132 1.66785e-06 16150.8
91800 11.5767 3.68603e-09 16130.1
91900 1.64042 0.0638237 16162.4
92000 -2.14285 36.3945 16180.7
92100 9.59474 1.0242e-07 16118.2
92200 3.34847 0.00363661 16005.2
92300 3.04973 0.0060023 15921.8
92400 0.482815 0.444915 15973
92500 10.7211 1.54823e-08 16077.3
92600 3.00279 0.00649409 16142.8
92700 3.98274 0.00125497 16130.1
92800 4.22139 0.000840981 16146.4
92900 12.9207 3.86782e-10 16201.3
93000 0.608617 0.360273 16210.5
93100 8.13211 1.19094e-06 16239.4
93200 3.15751 0.00500958 16186.6
93300 6.21547 2.96571e-05 16080.3
93400 -2.92595 135.365 16009.5
93500 2.47229 0.0158116 16014.2
93600 8.57702 5.64644e-07 16091
93700 5.05355 0.000208243 16082.7
93800 -10.6707 5.93551e+07 16052.2
93900 4.23016 0.0008287 16029.7
94000 -7.2155 180458 16085.6
94100 15.6075 4.26783e-12 16196.8
94200 10.7579 1.4555e-08 16255
94300 0.00252351 0.995776 16223.9
94400 0.91138 0.216808 16144.3
94500 1.13691 0.148517 16069.6
94600 1.00999 0.183755 16120.9
94700 0.0971009 0.849696 16156.5
94800 5.69269 7.12803e-05 16131.6
94900 6.45221 1.99374e-05 16150.9
95000 0.746803 0.285737 16185.5
95100 12.4284 8.83374e-10 16214.8
95200 0.990221 0.18995 16192.1
95300 7.45803 3.68929e-06 16127.8
95400 2.85398 0.00833534 16048
95500 -10.2103 2.74188e+07 15932.6
95600 10.3771 2.75692e-08 15892.4
95700 11.6514 3.2522e-09 15964.2
95800 -2.89547 128.618 16150.5
95900 -0.115341 1.21346 16304.3
96000 -3.87864 669.158 16312.9
96100 0.941438 0.206147 16191.1
96200 3.93995 0.00134837 16040.3
96300 4.59521 0.000449221 15937.6
96400 -0.66179 3.03461 15932.7
96500 3.39745 0.00334977 15998.8
96600 6.1305 3.42003e-05 16070
96700 4.51347 0.000515243 16129.3
96800 3.37365 0.0034862 16202.9
96900 -2.67802 89.3086 16164
97000 2.85538 0.00831571 16107.6
97100 3.41475 0.00325393 16097.6
97200 4.31048 0.000724246 16115.1
97300 0.667577 0.326348 16146
97400 3.76202 0.0018173 16115.1
97500 4.1586 0.000934383 16090.1
97600 3.97541 0.00127051 16111.2
97700 -2.18172 38.846 16064.8
97800 21.2374 3.37975e-16 15959.7
97900 3.57267 0.00249671 15902.2
98000 2.91073 0.00757842 15940.9
98100 -1.95062 26.3632 16034.7
98200 0.140955 0.789435 16162.5
98300 -0.901003 4.5328 16165.7
98400 -0.720217 3.34709 16125.8
98500 -1.84404 22.0473 16081.7
98600 6.89152 9.54197e-06 16041.1
98700 -2.62304 81.4412 16091.5
98800 2.61065 0.0125368 16109.3
98900 -1.57706 14.0884 16125.3
99000 4.33495 0.000695123 16154.3
99100 8.30781 8.86942e-07 16214.1
99200 -2.77857 105.716 16198.4
99300 -1.9489 26.2872 16120.2
99400 9.25185 1.82043e-07 16003.4
99500 3.65296 0.00218211 15892.4
99600 -2.01092 29.1693 15899.5
99700 -1.07182 6.03674 16021.5
99800 -6.97608 120770 16198.2
99900 5.16524 0.000172665 16191
100000 5.27306 0.000144098 16129
100100 -1.38518 10.2112 16000
100200 1.90533 0.040926 15945.5
100300 -3.70647 501.309 15979.5
100400 9.13421 2.21754e-07 16040.2
100500 1.42788 0.0911619 16124.6
100600 -6.49342 53746.5 16155.9
100700 1.17905 0.138383 16125.7
100800 -1.04148 5.7372 16064.9
100900 3.72013 0.00194959 16016.6
101000 7.73873 2.30388e-06 15952.5
101100 2.80596 0.00903452 15941.5
101200 12.435 8.73512e-10 15980.4
101300 2.59335 0.0129058 16041.7
101400 -12.3977 1.0753e+09 16116
101500 7.80668 2.05569e-06 16108.9
101600 -0.385211 1.90818 16117.9
101700 -0.52919 2.42944 16167.9
101800 -1.21315 7.65171 16199.1
101900 4.51601 0.000513046 16198.8
102000 -1.2978 8.81911 16140.3
102100 -2.42044 57.9763 16079.5
102200 3.30495 0.00391199 16072.6
102300 -3.22211 222.46 16059.3
102400 15.0168 1.1495e-11 16006.3
102500 7.70405 2.44188e-06 15988.6
102600 3.14752 0.00509429 16036.6
102700 -0.900154 4.52635 16088.3
102800 0.569787 0.38452 16078.4
102900 -4.67776 2556.64 16049.6
103000 0.442196 0.476285 16087
103100 10.8879 1.17036e-08 16159.5
103200 5.48759 0.000100549 16110.8
103300 5.02756 0.000217521 15997.5
103400 22.9637 1.86777e-17 15980.3
103500 6.0649 3.81782e-05 15971.2
103600 4.31393 0.000720058 15939.3
103700 12.6095 6.51944e-10 15966.4
103800 -1.20456 7.54226 16022.5
103900 4.98578 0.000233313 16030.4
104000 0.393558 0.516772 16038.2
104100 4.67461 0.000393207 16080.1
104200 6.46914 1.93791e-05 16084.5
104300 -1.84251 21.9906 16089.9
104400 -3.54771 384.105 16168.1
104500 4.76267 0.000339212 16163.1
104600 -4.51446 1944.07 16169.8
104700 15.8557 2.81412e-12 16091.4
104800 35.6843 1.0106e-26 16007.1
104900 1.42355 0.0918257 15965.5
105000 12.358 9.94092e-10 15951.2
105100 14.2687 4.03166e-11 15976.8
105200 1.71268 0.056538 16009
105300 -3.19018 210.86 16035.6
