# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
74800 -0.177676 1.34721 15968.6
74900 1.13896 0.148007 15908.7
75000 -3.27029 241.189 15897.9
75100 -0.707607 3.27703 15994.1
75200 -7.63122 362428 16011.4
75300 -3.59593 416.462 16008.4
75400 -3.98278 796.877 15999.8
75500 -2.29354 46.8602 16041.9
75600 0.988272 0.190572 16054.8
75700 1.01789 0.181337 16027.5
75800 -2.23492 42.4718 15985.1
75900 4.57027 0.000468417 15988.5
76000 -5.49935 10143.5 16010
76100 -1.77687 19.6981 16002.6
76200 3.91194 0.00141323 15906.5
76300 -0.327738 1.73281 15942.2
76400 1.01105 0.183428 16088.5
76500 -0.610341 2.78371 16166.5
76600 -0.234151 1.48107 16144
76700 -2.78397 106.679 16046.7
76800 -6.04196 25204.1 16003.5
76900 -1.53168 13.0558 16002
77000 0.733339 0.292263 15972.9
77100 -2.53562 70.3324 15937.8
77200 1.124 0.151769 15927.9
77300 -2.74447 99.8388 16017.4
77400 4.23599 0.000820632 16075.9
77500 -4.57649 2157.26 16080.7
77600 3.46899 0.00297096 16047.8
77700 -3.44207 321.733 15996.2
77800 -1.27501 8.48837 15948.6
77900 3.79222 0.00172754 15897.4
78000 2.94977 0.00709807 15851.6
78100 -3.18045 207.447 15856
78200 -0.344245 1.78146 15904.9
78300 -3.30745 256.7 15994.6
78400 0.217754 0.694016 16124.1
78500 -2.67784 89.2826 16119.6
78600 -5.43607 9121.92 16002.8
78700 -1.65688 16.1067 15899.5
78800 -0.635668 2.90452 15898.8
78900 -1.58115 14.1855 15930.8
79000 5.33043 0.000130879 15935
79100 3.93226 0.00136588 15959.9
79200 -0.301663 1.65866 15979.6
79300 -1.10103 6.33986 15964.1
79400 -6.84066 96230.8 15937.7
79500 -0.209246 1.42047 15937.3
79600 0.106445 0.836482 16015.1
79700 5.98921 4.3347e-05 16099.3
79800 -0.0901361 1.16322 16072.4
79900 -2.42198 58.1262 16079.7
80000 -6.11877 28670.1 16095
80100 2.47338 0.0157827 16070.8
80200 -0.0842288 1.15175 16035.3
80300 -1.35089 9.64062 16053.5
80400 -2.59862 78.1721 16040.1
80500 -3.15699 199.443 15990.3
80600 3.09783 0.0055371 15978.1
80700 -2.21186 40.8609 15959.4
80800 6.58206 1.60352e-05 15968.4
80900 0.935842 0.208091 15976.9
81000 -6.35505 42614.2 15924.7
81100 1.37852 0.0990302 15902.2
81200 -1.74299 18.6097 15934.7
81300 0.58379 0.375594 15948.9
81400 -3.75855 547.071 15989
81500 1.18577 0.136832 16029.3
81600 -4.33081 1428.66 15976.7
81700 -4.93351 3926.26 15924.4
81800 -1.45726 11.5236 15949.2
81900 -3.76872 556.481 16034.7
82000 -2.12875 35.5436 16121.6
82100 -1.64753 15.8562 16204.1
82200 2.02215 0.0336429 16202.4
82300 4.11759 0.00100093 16121.4
82400 1.77443 0.0509752 16034.6
82500 13.3637 1.8398e-10 16005.1
82600 4.12262 0.000992523 15978.5
82700 5.1221 0.000185622 15969
82800 -4.41363 1641.57 16003.2
82900 0.2392 0.669494 15965.7
83000 3.39308 0.00337437 15943.1
83100 -7.85068 523715 15956.9
83200 1.49985 0.0807953 15957.5
83300 7.85075 1.9092e-06 15920.5
83400 0.0761744 0.880052 15958.5
83500 4.30811 0.000727126 16088.1
83600 -6.14304 29861 16197.8
83700 0.461475 0.461129 16275.5
83800 1.99013 0.0354994 16303.4
83900 -4.61325 2294.44 16164.8
84000 -0.402232 1.96345 16024.2
84100 -5.76823 15924.5 15907.7
84200 -1.63761 15.5946 15866.3
84300 3.17045 0.00490204 15970.2
84400 -4.28721 1327.89 16032.8
84500 -0.920948 4.68701 16004.2
84600 -1.23403 7.92445 16006.6
84700 3.82384 0.00163831 15982.1
84800 7.91586 1.71167e-06 16032.8
84900 -2.43376 59.2859 16131.6
85000 0.523016 0.415902 16157
85100 1.12497 0.151523 16158
85200 0.210318 0.702727 16158.2
85300 0.443968 0.474872 16064
85400 -3.95053 754.917 15981.3
85500 -1.48927 12.1593 16003
85600 0.760077 0.279445 16054
85700 4.93053 0.000255969 16073.1
85800 -1.76226 19.221 15985.5
85900 4.41534 0.000607427 15955.3
86000 -2.22221 41.5764 16027.6
86100 -2.49553 65.7588 16017.7
86200 -0.073064 1.13038 15898.2
86300 -5.81296 17165.3 15842.9
86400 0.326914 0.577894 15892.4
86500 -4.25148 1250.64 16003.9
86600 1.72277 0.0555891 16177.5
86700 -0.963027 5.02979 16277.6
86800 -1.82155 21.2311 16210
86900 0.322499 0.58219 16108.3
87000 -2.23073 42.1745 16035.6
87100 -5.68571 13865.9 15986.6
87200 2.15586 0.0268838 15994.2
87300 -3.19513 212.619 16030.8
87400 -1.69282 17.1078 16059.1
87500 1.78752 0.049868 16101.2
87600 -1.56799 13.8758 16193.5
87700 -3.29504 251.409 16236.3
87800 -1.72768 18.1379 16229
87900 -2.12893 35.5541 16166.2
88000 3.62869 0.00227278 16052
88100 0.0378255 0.938523 15986.6
88200 3.4141 0.00325748 16008.1
88300 0.282533 0.622557 16087.2
88400 4.18239 0.000897838 16070.8
88500 0.451225 0.469126 16025.7
88600 -3.62357 436.23 16026
88700 -4.04081 878.342 16126.7
88800 1.29139 0.114615 16156
88900 -3.8518 639.697 16143.1
89000 -8.41054 1.3395e+06 16121.9
89100 -1.02257 5.55811 16078.7
89200 1.72503 0.055379 16010.6
89300 0.285909 0.619042 16041.5
89400 2.14658 0.0273054 16020.4
89500 -0.603112 2.75015 16007.3
89600 8.50699 6.35025e-07 15966.4
89700 -4.47306 1813.66 15976.3
89800 -4.11144 988.824 15961.1
89900 1.7232 0.0555489 16001.1
90000 1.28278 0.116283 16034.8
90100 -0.0427125 1.07427 16064.9
90200 -1.29024 8.70807 16177.6
90300 -2.44475 60.3892 16283.3
90400 -3.36335 281.935 16323.2
90500 -3.30834 257.084 16287.5
90600 -3.12719 189.717 16225.1
90700 2.04 0.0326506 16216.6
90800 -3.28017 245.217 16242.8
90900 -4.46219 1780.88 16126
91000 -1.84674 22.1473 15965.8
91100 -3.07578 174.043 15896.5
91200 -0.403528 1.96772 15943.1
91300 -5.38547 8379.74 16068.2
91400 0.0175524 0.970987 16109.2
91500 3.1293 0.00525238 16041.1
91600 1.63574 0.0643264 15992.8
91700 0.72186 0.297945 16010.4
91800 -3.35379 277.447 16088.2
91900 -0.813024 3.91089 16132.3
92000 -3.58248 407.172 16134.5
92100 0.118309 0.82 16135.8
92200 4.92199 0.000259661 16136.2
92300 -4.19991 1147.01 16098.2
92400 2.57656 0.0132744 16077.1
92500 -0.705489 3.26541 16013.1
92600 0.739705 0.289159 15883.3
92700 3.6621 0.00214891 15791.9
92800 -1.2197 7.73624 15851.6
92900 2.3195 0.0204306 15931.1
93000 -2.66947 88.0365 16062.7
93100 8.75195 4.21063e-07 16131.5
93200 -2.8014 109.843 16099.5
93300 -7.9304 598648 16057.6
93400 -0.0171998 1.02927 15995.7
93500 4.70375 0.000374447 15950.6
93600 -5.8999 19860.3 15949.1
93700 -8.33176 1.17369e+06 15938.1
93800 0.64938 0.336463 15920.6
93900 -7.1422 159580 15920.3
94000 5.16751 0.000172008 15951.8
94100 4.49891 0.000527977 15975.7
94200 -4.87574 3563.68 16012.6
94300 3.41792 0.0032367 16026.8
94400 -0.98563 5.22415 16047.8
94500 2.24906 0.0229931 16052.7
94600 -0.771992 3.65077 16034.2
94700 3.25359 0.00426392 15979.8
94800 -1.07778 6.09739 15979.9
94900 9.15623 2.13715e-07 15974.7
95000 -0.667746 3.06508 15940.2
95100 3.14842 0.00508659 15962.6
95200 -6.65924 70982.7 15999.2
95300 3.83688 0.00160285 15996.7
95400 -0.18582 1.36574 16020.6
95500 -1.43061 11.0199 16037.2
95600 -3.63195 442.4 16077.2
95700 -3.46976 337.03 16118.7
95800 0.692689 0.312887 16103.8
95900 -3.44725 324.541 16031.6
96000 -6.6089 65234.5 15998.2
96100 -1.56287 13.7571 16005.7
96200 -0.553053 2.52866 15974.4
96300 -3.55008 385.632 15912.4
96400 -2.75256 101.203 15951
96500 1.11249 0.154727 16040.7
96600 -1.64868 15.8867 16090.8
96700 -0.711585 3.29897 16044
96800 -1.19408 7.41089 16009.9
96900 -6.47069 51735.8 15994.9
97000 3.4651 0.0029904 15974.8
97100 2.92632 0.00738278 15890.2
97200 -4.9669 4152.5 15828.4
97300 -2.56714 74.1513 15875
97400 -2.1057 34.1955 15922.1
97500 -0.612137 2.79211 15935.2
97600 1.24325 0.124254 15984.6
97700 10.7427 1.49317e-08 16007.8
97800 2.39464 0.0180113 15987.5
97900 -0.113098 1.2089 15963.6
98000 -0.133989 1.25201 15929
98100 9.26243 1.78842e-07 15940.3
98200 -0.282241 1.60549 15950
98300 1.81887 0.047313 15976.7
98400 0.110279 0.831119 16034.7
98500 2.3157 0.0205611 16110.4
98600 -0.522228 2.40124 16144.8
98700 -4.79742 3124.93 16078.5
98800 -1.49372 12.2503 15975.9
98900 0.944725 0.205014 15964.2
99000 -4.36918 1523.63 16057
99100 3.21847 0.00452272 16098.3
99200 1.63668 0.0642253 16057.7
99300 2.01426 0.0340916 15977
99400 -1.15344 6.92244 15951.7
99500 3.35319 0.00360791 15970.5
99600 -0.155236 1.29744 15943.3
99700 8.55427 5.86612e-07 15864.3
99800 13.1782 2.51109e-10 15895.7
99900 3.56235 0.00254031 15981.9
100000 1.79052 0.0496171 16092.1
100100 0.811516 0.256344 16120.7
100200 -6.3317 40976.9 16068.7
100300 -4.19803 1143.4 16058.7
100400 -15.4654 1.84632e+11 16067.2
100500 -0.155743 1.29854 16042.4
100600 4.15719 0.000936599 16012.9
100700 -6.00528 23700.1 16012.4
100800 3.89651 0.00145029 16049.1
100900 -1.89273 23.9235 16086
101000 1.21451 0.130392 16094.3
101100 1.33681 0.106207 16025.9
101200 2.37741 0.0185395 15937.8
101300 0.0458616 0.925956 15884
101400 -1.88895 23.7723 15892.9
101500 3.05011 0.00599853 15971.6
101600 -5.42825 9003.07 16033.2
101700 0.168667 0.753579 16135.3
101800 -8.0184 693871 16175.5
101900 -2.56743 74.1879 16143.7
102000 -2.29139 46.6917 16140
102100 -1.06633 5.98142 16075.6
102200 0.249165 0.658396 15973.2
102300 -5.44771 9301.89 15933.9
102400 -1.40559 10.567 15945.9
102500 0.933879 0.208778 16001
102600 -0.635989 2.90608 16079.1
102700 2.58912 0.0129978 16078.4
102800 8.24112 9.91921e-07 16087.1
102900 -4.36554 1514.35 16133.5
103000 -1.09721 6.29943 16143.3
103100 3.07744 0.0057297 16109.7
103200 -1.36178 9.81834 16013.8
103300 8.94049 3.06898e-07 15952.1
103400 -1.70672 17.5112 15972.8
103500 -3.14495 195.456 16027.8
103600 -2.62843 82.18 16102.6
103700 -4.88173 3599.67 16114
103800 -3.09035 178.348 16164.5
103900 1.20339 0.132845 16159.5
104000 3.1277 0.00526649 16028.3
104100 -1.50811 12.5497 15905.3
104200 14.4814 2.82202e-11 15871.4
104300 4.83713 0.000299384 15876.1
104400 5.54472 9.13612e-05 15893.2
104500 0.0355168 0.942164 15896.7
104600 -6.57812 61952.4 15958.4
104700 1.91938 0.0399727 15998.1
104800 -1.29152 8.7267 16012.7
104900 0.447053 0.472421 16045.5
105000 -0.62374 2.84698 16121.7
105100 -1.24576 8.08193 16087.1
105200 7.27285 5.03321e-06 15961.7
105300 -3.53379 375.243 15886.1
