# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
74700 -8.30828 1.12837e+06 16177.2
74800 -4.70436 2673.32 16253.5
74900 -1.729 18.1781 16255.5
75000 -3.87411 664.093 16265
75100 -2.86377 121.958 16277.4
75200 -4.00028 820.622 16286.1
75300 -3.40778 303.75 16238.5
75400 -4.83623 3335.18 16045.8
75500 -3.31169 258.531 15889.8
75600 -2.70095 92.8106 15807.8
75700 -2.42189 58.1179 15883.2
75800 -4.24399 1235.04 16012
75900 -2.31049 48.2118 16015.3
76000 -3.59211 413.803 16011
76100 -2.70653 93.683 16068.1
76200 -1.53642 13.16 16107.8
76300 -2.97271 146.41 16164
76400 -3.89124 683.454 16189.9
76500 -8.24369 1.01251e+06 16144.8
76600 -7.33964 222233 16087.8
76700 -4.41369 1641.73 16090
76800 -2.65268 85.5926 16155.7
76900 -3.55321 387.663 16251
77000 -2.09536 33.6075 16297.6
77100 -1.23836 7.9822 16275.9
77200 -2.59429 77.6064 16186.2
77300 -2.66691 87.6593 16138.1
77400 -1.98747 28.0438 16136.4
77500 -3.30021 253.6 16142.6
77600 -4.09473 961.49 16152.3
77700 -3.2131 219.126 16195.3
77800 -1.94361 26.0549 16133.8
77900 -2.38412 54.5501 16110.2
78000 -4.03125 864.367 16190.9
78100 -4.68989 2609.2 16208.2
78200 -10.0814 2.20853e+07 16178
78300 -7.32755 217772 16149.5
78400 -5.30051 7266.7 16151.2
78500 -2.14335 36.4248 16228.3
78600 -6.49365 53767.6 16321.2
78700 -2.89265 128.012 16370.9
78800 -2.45239 61.1688 16272.5
78900 -4.38362 1560.97 16098.5
79000 -3.13885 193.466 16051.5
79100 -4.01777 845.049 16062.2
79200 -3.37515 287.571 16109
79300 -3.75231 541.374 16199.2
79400 -3.23884 228.792 16263
79500 -4.63924 2396.69 16256
79600 -5.11091 5287.11 16162.6
79700 -3.66154 464.914 16133.8
79800 -2.03854 30.5521 16125.3
79900 -3.80139 587.826 16187.8
80000 -1.97631 27.5241 16207
80100 -5.0381 4679.2 16235.7
80200 -1.89133 23.8673 16266.7
80300 0.0432733 0.929985 16278.2
80400 -9.10863 4.32009e+06 16270.6
80500 -6.10539 28033.5 16250.1
80600 -2.01732 29.484 16229.6
80700 -1.44307 11.2526 16253.1
80800 -5.07603 4986.61 16223.9
80900 -2.41225 57.1851 16147.4
81000 -2.20215 40.2006 16053
81100 -1.58767 14.3414 15983.6
81200 -3.9046 698.938 15990.5
81300 -3.85296 640.948 15991.1
81400 -3.0733 173.321 16012.1
81500 -2.73138 97.6718 16112.1
81600 -0.76369 3.60028 16186.7
81700 -3.49045 348.931 16228
81800 -3.80211 588.537 16282.4
81900 -5.86914 18861.4 16265.1
82000 -3.87696 667.268 16236.8
82100 -4.18252 1114.03 16154.5
82200 -3.28251 246.181 16075.5
82300 -3.40585 302.764 15973.4
82400 -4.41115 1634.75 15933.9
82500 0.0962211 0.850951 15959.2
82600 -2.63004 82.4022 16033.9
82700 -1.61648 15.0515 16143.3
82800 -1.73776 18.4473 16237.2
82900 -2.66724 87.7083 16282.1
83000 -4.43248 1694.3 16276.4
