# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
70000 -3.78606 136495 58417.4
80000 -3.83155 391904 58465.1
90000 -3.39859 197440 58484.8
100000 -3.92795 769908 58374.9
