# Time-averaged data for fix muavg
# TimeStep v_muex v_boltz v_wvol
70000 -3.86549 56740.4 59084.4
80000 -4.2923 3.3229e+06 59105.8
90000 -4.44907 3.14816e+06 59032.7
100000 -3.81789 153395 59085.6
